Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1768060778,2026-01-10T15:59:38Z,N503SP,"42.187042,-71.176376",0,0,61
1768060922,2026-01-10T16:02:02Z,N503SP,"42.187256,-71.176399",0,4,334
1768060935,2026-01-10T16:02:15Z,N503SP,"42.187466,-71.176346",0,5,47
1768060942,2026-01-10T16:02:22Z,N503SP,"42.187569,-71.176109",0,6,61
1768060949,2026-01-10T16:02:29Z,N503SP,"42.187649,-71.17588",0,7,61
1768060954,2026-01-10T16:02:34Z,N503SP,"42.187729,-71.175659",0,7,64
1768060959,2026-01-10T16:02:39Z,N503SP,"42.187801,-71.175453",0,7,64
1768060965,2026-01-10T16:02:45Z,N503SP,"42.187851,-71.175247",0,6,90
1768060973,2026-01-10T16:02:53Z,N503SP,"42.187729,-71.175018",0,7,146
1768060980,2026-01-10T16:03:00Z,N503SP,"42.187489,-71.174866",0,8,154
1768060986,2026-01-10T16:03:06Z,N503SP,"42.187279,-71.174736",0,9,154
1768060992,2026-01-10T16:03:12Z,N503SP,"42.187035,-71.174576",0,10,154
1768060997,2026-01-10T16:03:17Z,N503SP,"42.186813,-71.174431",0,11,154
1768061004,2026-01-10T16:03:24Z,N503SP,"42.186489,-71.174225",0,11,154
1768061011,2026-01-10T16:03:31Z,N503SP,"42.186161,-71.174034",0,11,154
1768061019,2026-01-10T16:03:39Z,N503SP,"42.185837,-71.173828",0,11,154
1768061026,2026-01-10T16:03:46Z,N503SP,"42.185497,-71.173599",0,11,154
1768061032,2026-01-10T16:03:52Z,N503SP,"42.185188,-71.173416",0,11,154
1768061041,2026-01-10T16:04:01Z,N503SP,"42.184799,-71.173157",0,11,154
1768061048,2026-01-10T16:04:08Z,N503SP,"42.184486,-71.172966",0,10,154
1768061054,2026-01-10T16:04:14Z,N503SP,"42.184284,-71.172836",0,7,160
1768061245,2026-01-10T16:07:25Z,N503SP,"42.184078,-71.172691",0,5,157
1768061267,2026-01-10T16:07:47Z,N503SP,"42.183861,-71.172569",0,5,154
1768061334,2026-01-10T16:08:54Z,N503SP,"42.183689,-71.172318",0,0,95
1768061341,2026-01-10T16:09:01Z,N503SP,"42.183743,-71.172066",0,7,67
1768061346,2026-01-10T16:09:06Z,N503SP,"42.1838,-71.171844",0,8,64
1768061355,2026-01-10T16:09:15Z,N503SP,"42.18401,-71.171684",0,6,337
1768061361,2026-01-10T16:09:21Z,N503SP,"42.184238,-71.171806",0,16,334
1768061363,2026-01-10T16:09:23Z,N503SP,"42.184467,-71.171959",0,25,334
1768061365,2026-01-10T16:09:25Z,N503SP,"42.184742,-71.172119",0,34,334
1768061368,2026-01-10T16:09:28Z,N503SP,"42.185078,-71.172371",0,39,334
1768061369,2026-01-10T16:09:29Z,N503SP,"42.185394,-71.172554",0,45,335
1768061372,2026-01-10T16:09:32Z,N503SP,"42.185776,-71.172752",0,51,334
1768061373,2026-01-10T16:09:33Z,N503SP,"42.186008,-71.172943",0,55,334
1768061374,2026-01-10T16:09:34Z,N503SP,"42.186523,-71.173264",0,59,334
1768061379,2026-01-10T16:09:39Z,N503SP,"42.187687,-71.174034",0,63,335
1768061380,2026-01-10T16:09:40Z,N503SP,"42.187965,-71.174164",0,63,335
1768061381,2026-01-10T16:09:41Z,N503SP,"42.18837,-71.174431",0,65,334
1768061382,2026-01-10T16:09:42Z,N503SP,"42.188618,-71.174606",0,66,334
1768061383,2026-01-10T16:09:43Z,N503SP,"42.189056,-71.174866",0,67,335
1768061384,2026-01-10T16:09:44Z,N503SP,"42.189331,-71.174988",0,67,335
1768061386,2026-01-10T16:09:46Z,N503SP,"42.189606,-71.175179",0,69,337
1768061387,2026-01-10T16:09:47Z,N503SP,"42.190201,-71.175552",0,70,337
1768061391,2026-01-10T16:09:51Z,N503SP,"42.191223,-71.176079",0,70,337
1768061392,2026-01-10T16:09:52Z,N503SP,"42.191689,-71.176331",0,70,337
1768061395,2026-01-10T16:09:55Z,N503SP,"42.192387,-71.176712",0,74,338
1768061396,2026-01-10T16:09:56Z,N503SP,"42.192715,-71.176842",0,74,338
1768061397,2026-01-10T16:09:57Z,N503SP,"42.193039,-71.177032",0,75,338
1768061398,2026-01-10T16:09:58Z,N503SP,"42.193634,-71.177299",0,74,339
1768061401,2026-01-10T16:10:01Z,N503SP,"42.194389,-71.177734",0,75,338
1768061402,2026-01-10T16:10:02Z,N503SP,"42.194717,-71.177864",0,74,339
1768061403,2026-01-10T16:10:03Z,N503SP,"42.195053,-71.178047",0,74,339
1768061405,2026-01-10T16:10:05Z,N503SP,"42.195602,-71.178299",150,73,341
1768061407,2026-01-10T16:10:07Z,N503SP,"42.196564,-71.178673",200,72,344
1768061409,2026-01-10T16:10:09Z,N503SP,"42.197277,-71.178886",250,73,346
1768061411,2026-01-10T16:10:11Z,N503SP,"42.197891,-71.179047",275,72,347
1768061414,2026-01-10T16:10:14Z,N503SP,"42.198765,-71.179337",300,73,347
1768061416,2026-01-10T16:10:16Z,N503SP,"42.199509,-71.179527",350,72,347
1768061418,2026-01-10T16:10:18Z,N503SP,"42.200161,-71.179779",375,72,347
1768061420,2026-01-10T16:10:20Z,N503SP,"42.200775,-71.179924",425,72,347
1768061423,2026-01-10T16:10:23Z,N503SP,"42.201607,-71.180168",450,71,347
1768061425,2026-01-10T16:10:25Z,N503SP,"42.202286,-71.180359",475,71,348
1768061427,2026-01-10T16:10:27Z,N503SP,"42.203094,-71.180611",525,71,348
1768061429,2026-01-10T16:10:29Z,N503SP,"42.203606,-71.18074",550,71,347
1768061432,2026-01-10T16:10:32Z,N503SP,"42.204445,-71.180992",575,71,347
1768061434,2026-01-10T16:10:34Z,N503SP,"42.205235,-71.181183",600,72,348
1768061437,2026-01-10T16:10:37Z,N503SP,"42.206028,-71.181442",650,71,348
1768061443,2026-01-10T16:10:43Z,N503SP,"42.208374,-71.182045",750,70,346
1768061446,2026-01-10T16:10:46Z,N503SP,"42.209053,-71.182335",775,70,342
1768061448,2026-01-10T16:10:48Z,N503SP,"42.209747,-71.182732",825,70,334
1768061450,2026-01-10T16:10:50Z,N503SP,"42.210125,-71.183105",825,71,325
1768061452,2026-01-10T16:10:52Z,N503SP,"42.210663,-71.183662",850,72,315
1768061454,2026-01-10T16:10:54Z,N503SP,"42.211243,-71.18457",875,76,304
1768061456,2026-01-10T16:10:56Z,N503SP,"42.211578,-71.185478",900,78,296
1768061459,2026-01-10T16:10:59Z,N503SP,"42.211807,-71.186539",925,81,282
1768061461,2026-01-10T16:11:01Z,N503SP,"42.211895,-71.187508",950,83,273
1768061463,2026-01-10T16:11:03Z,N503SP,"42.211845,-71.18885",975,85,261
1768061465,2026-01-10T16:11:05Z,N503SP,"42.211578,-71.190155",1000,88,251
1768061467,2026-01-10T16:11:07Z,N503SP,"42.211334,-71.190956",1000,90,244
1768061469,2026-01-10T16:11:09Z,N503SP,"42.210728,-71.192238",1050,93,234
1768061472,2026-01-10T16:11:12Z,N503SP,"42.210171,-71.19313",1075,94,226
1768061474,2026-01-10T16:11:14Z,N503SP,"42.209335,-71.194153",1100,97,220
1768061476,2026-01-10T16:11:16Z,N503SP,"42.208603,-71.194839",1125,98,213
1768061478,2026-01-10T16:11:18Z,N503SP,"42.207825,-71.195465",1150,98,209
1768061480,2026-01-10T16:11:20Z,N503SP,"42.207001,-71.196091",1175,99,206
1768061482,2026-01-10T16:11:22Z,N503SP,"42.20612,-71.196648",1200,100,204
1768061484,2026-01-10T16:11:24Z,N503SP,"42.205143,-71.19722",1225,99,203
1768061486,2026-01-10T16:11:26Z,N503SP,"42.204391,-71.197647",1250,99,203
1768061489,2026-01-10T16:11:29Z,N503SP,"42.203327,-71.198242",1300,98,202
1768061491,2026-01-10T16:11:31Z,N503SP,"42.202396,-71.198753",1325,98,202
1768061493,2026-01-10T16:11:33Z,N503SP,"42.201324,-71.199394",1375,98,202
1768061496,2026-01-10T16:11:36Z,N503SP,"42.200455,-71.199898",1400,98,202
1768061498,2026-01-10T16:11:38Z,N503SP,"42.199371,-71.200478",1425,98,202
1768061500,2026-01-10T16:11:40Z,N503SP,"42.198532,-71.20092",1450,99,203
1768061502,2026-01-10T16:11:42Z,N503SP,"42.197662,-71.201454",1475,99,203
1768061505,2026-01-10T16:11:45Z,N503SP,"42.196671,-71.202011",1500,99,203
1768061507,2026-01-10T16:11:47Z,N503SP,"42.195599,-71.202713",1525,99,205
1768061509,2026-01-10T16:11:49Z,N503SP,"42.194763,-71.203224",1550,99,205
1768061512,2026-01-10T16:11:52Z,N503SP,"42.193783,-71.203865",1575,99,206
1768061514,2026-01-10T16:11:54Z,N503SP,"42.192806,-71.204567",1625,99,207
1768061516,2026-01-10T16:11:56Z,N503SP,"42.19183,-71.205269",1650,98,209
1768061518,2026-01-10T16:11:58Z,N503SP,"42.191036,-71.205902",1675,98,210
1768061520,2026-01-10T16:12:00Z,N503SP,"42.190434,-71.206352",1700,98,211
1768061522,2026-01-10T16:12:02Z,N503SP,"42.189377,-71.20726",1725,98,211
1768061525,2026-01-10T16:12:05Z,N503SP,"42.188709,-71.207825",1725,100,211
1768061527,2026-01-10T16:12:07Z,N503SP,"42.187683,-71.208694",1725,103,212
1768061529,2026-01-10T16:12:09Z,N503SP,"42.186951,-71.20932",1725,107,212
1768061531,2026-01-10T16:12:11Z,N503SP,"42.185852,-71.210258",1725,110,213
1768061533,2026-01-10T16:12:13Z,N503SP,"42.18494,-71.211082",1750,112,213
1768061536,2026-01-10T16:12:16Z,N503SP,"42.184101,-71.211845",1725,111,213
1768061538,2026-01-10T16:12:18Z,N503SP,"42.183014,-71.212814",1750,112,213
1768061540,2026-01-10T16:12:20Z,N503SP,"42.181915,-71.21376",1750,111,213
1768061542,2026-01-10T16:12:22Z,N503SP,"42.180908,-71.214691",1750,111,213
1768061545,2026-01-10T16:12:25Z,N503SP,"42.179958,-71.215553",1750,111,213
1768061551,2026-01-10T16:12:31Z,N503SP,"42.1772,-71.217995",1775,110,212
1768061561,2026-01-10T16:12:41Z,N503SP,"42.173218,-71.221428",1775,111,211
1768061567,2026-01-10T16:12:47Z,N503SP,"42.170135,-71.223984",1775,113,212
1768061574,2026-01-10T16:12:54Z,N503SP,"42.167221,-71.226425",1775,115,211
1768061581,2026-01-10T16:13:01Z,N503SP,"42.164062,-71.229111",1750,115,212
1768061589,2026-01-10T16:13:09Z,N503SP,"42.160126,-71.232414",1775,114,212
1768061596,2026-01-10T16:13:16Z,N503SP,"42.157242,-71.234978",1775,113,213
1768061603,2026-01-10T16:13:23Z,N503SP,"42.154175,-71.237724",1775,114,213
1768061612,2026-01-10T16:13:32Z,N503SP,"42.15065,-71.240967",1775,116,213
1768061621,2026-01-10T16:13:41Z,N503SP,"42.146484,-71.244713",1775,117,215
1768061627,2026-01-10T16:13:47Z,N503SP,"42.143509,-71.24765",1775,117,216
1768061634,2026-01-10T16:13:54Z,N503SP,"42.140442,-71.25071",1775,118,216
1768061641,2026-01-10T16:14:01Z,N503SP,"42.137363,-71.253876",1775,118,217
1768061648,2026-01-10T16:14:08Z,N503SP,"42.134537,-71.256828",1775,118,218
1768061655,2026-01-10T16:14:15Z,N503SP,"42.131451,-71.260071",1775,119,218
1768061664,2026-01-10T16:14:24Z,N503SP,"42.12767,-71.26413",1725,123,218
1768061671,2026-01-10T16:14:31Z,N503SP,"42.12447,-71.267548",1725,123,218
1768061676,2026-01-10T16:14:36Z,N503SP,"42.122131,-71.269806",1725,122,213
1768061678,2026-01-10T16:14:38Z,N503SP,"42.12093,-71.270805",1725,122,210
1768061681,2026-01-10T16:14:41Z,N503SP,"42.119888,-71.271553",1725,122,206
1768061683,2026-01-10T16:14:43Z,N503SP,"42.118694,-71.272331",1725,122,204
1768061685,2026-01-10T16:14:45Z,N503SP,"42.117207,-71.273102",1700,123,200
1768061687,2026-01-10T16:14:47Z,N503SP,"42.116409,-71.273491",1700,123,198
1768061689,2026-01-10T16:14:49Z,N503SP,"42.114899,-71.274117",1700,124,196
1768061692,2026-01-10T16:14:52Z,N503SP,"42.113808,-71.274506",1675,123,195
1768061696,2026-01-10T16:14:56Z,N503SP,"42.111557,-71.275368",1700,122,195
1768061698,2026-01-10T16:14:58Z,N503SP,"42.110222,-71.275848",1700,121,195
1768061701,2026-01-10T16:15:01Z,N503SP,"42.109013,-71.276299",1700,120,195
1768061703,2026-01-10T16:15:03Z,N503SP,"42.107803,-71.276741",1700,120,196
1768061705,2026-01-10T16:15:05Z,N503SP,"42.106384,-71.277359",1700,120,197
1768061708,2026-01-10T16:15:08Z,N503SP,"42.104828,-71.277985",1700,119,197
1768061710,2026-01-10T16:15:10Z,N503SP,"42.103867,-71.278419",1725,118,198
1768061712,2026-01-10T16:15:12Z,N503SP,"42.102631,-71.278984",1725,118,198
1768061715,2026-01-10T16:15:15Z,N503SP,"42.101395,-71.279549",1725,117,198
1768061717,2026-01-10T16:15:17Z,N503SP,"42.10025,-71.280045",1750,116,200
1768061719,2026-01-10T16:15:19Z,N503SP,"42.099289,-71.280609",1750,114,202
1768061721,2026-01-10T16:15:21Z,N503SP,"42.098282,-71.281105",1775,113,202
1768061723,2026-01-10T16:15:23Z,N503SP,"42.097321,-71.28167",1775,113,201
1768061725,2026-01-10T16:15:25Z,N503SP,"42.09621,-71.282234",1775,113,201
1768061727,2026-01-10T16:15:27Z,N503SP,"42.095234,-71.282745",1750,114,200
1768061730,2026-01-10T16:15:30Z,N503SP,"42.093929,-71.283386",1750,115,200
1768061732,2026-01-10T16:15:32Z,N503SP,"42.092972,-71.283913",1750,116,201
1768061734,2026-01-10T16:15:34Z,N503SP,"42.091644,-71.284599",1725,117,201
1768061737,2026-01-10T16:15:37Z,N503SP,"42.090717,-71.28511",1725,117,201
1768061739,2026-01-10T16:15:39Z,N503SP,"42.089413,-71.285751",1725,116,201
1768061742,2026-01-10T16:15:42Z,N503SP,"42.088028,-71.286476",1725,116,200
1768061744,2026-01-10T16:15:44Z,N503SP,"42.086899,-71.287086",1725,115,201
1768061747,2026-01-10T16:15:47Z,N503SP,"42.085419,-71.287788",1725,115,200
1768061749,2026-01-10T16:15:49Z,N503SP,"42.084641,-71.288223",1725,116,200
1768061751,2026-01-10T16:15:51Z,N503SP,"42.083176,-71.28891",1725,116,199
1768061754,2026-01-10T16:15:54Z,N503SP,"42.081848,-71.289474",1725,117,196
1768061756,2026-01-10T16:15:56Z,N503SP,"42.081081,-71.289772",1725,118,196
1768061759,2026-01-10T16:15:59Z,N503SP,"42.079422,-71.290405",1700,120,195
1768061761,2026-01-10T16:16:01Z,N503SP,"42.078289,-71.290855",1700,120,196
1768061764,2026-01-10T16:16:04Z,N503SP,"42.07695,-71.291344",1675,122,196
1768061766,2026-01-10T16:16:06Z,N503SP,"42.075439,-71.291969",1675,121,197
1768061768,2026-01-10T16:16:08Z,N503SP,"42.074425,-71.292389",1675,120,197
1768061770,2026-01-10T16:16:10Z,N503SP,"42.073353,-71.2929",1700,120,198
1768061773,2026-01-10T16:16:13Z,N503SP,"42.071732,-71.293594",1700,119,198
1768061775,2026-01-10T16:16:15Z,N503SP,"42.070404,-71.294212",1725,118,198
1768061777,2026-01-10T16:16:17Z,N503SP,"42.069397,-71.294693",1725,117,198
1768061780,2026-01-10T16:16:20Z,N503SP,"42.068188,-71.295265",1725,117,198
1768061786,2026-01-10T16:16:26Z,N503SP,"42.06514,-71.296654",1725,117,199
1768061789,2026-01-10T16:16:29Z,N503SP,"42.063671,-71.297371",1725,118,200
1768061791,2026-01-10T16:16:31Z,N503SP,"42.062302,-71.298149",1725,119,201
1768061795,2026-01-10T16:16:35Z,N503SP,"42.060783,-71.298973",1725,119,203
1768061797,2026-01-10T16:16:37Z,N503SP,"42.059647,-71.299644",1725,119,204
1768061799,2026-01-10T16:16:39Z,N503SP,"42.058319,-71.300461",1725,118,205
1768061801,2026-01-10T16:16:41Z,N503SP,"42.057358,-71.301079",1725,118,206
1768061803,2026-01-10T16:16:43Z,N503SP,"42.056641,-71.30159",1750,117,206
1768061805,2026-01-10T16:16:45Z,N503SP,"42.055115,-71.302582",1750,115,206
1768061808,2026-01-10T16:16:48Z,N503SP,"42.054153,-71.303207",1775,114,205
1768061810,2026-01-10T16:16:50Z,N503SP,"42.05315,-71.303825",1775,114,205
1768061812,2026-01-10T16:16:52Z,N503SP,"42.051865,-71.304642",1775,114,204
1768061815,2026-01-10T16:16:55Z,N503SP,"42.051086,-71.305138",1775,115,205
1768061817,2026-01-10T16:16:57Z,N503SP,"42.049713,-71.306015",1750,116,205
1768061819,2026-01-10T16:16:59Z,N503SP,"42.048496,-71.306824",1750,117,206
1768061821,2026-01-10T16:17:01Z,N503SP,"42.047653,-71.307388",1750,118,207
1768061824,2026-01-10T16:17:04Z,N503SP,"42.046234,-71.308449",1725,119,208
1768061827,2026-01-10T16:17:07Z,N503SP,"42.04491,-71.309448",1725,120,210
1768061829,2026-01-10T16:17:09Z,N503SP,"42.044258,-71.309959",1700,122,210
1768061831,2026-01-10T16:17:11Z,N503SP,"42.04277,-71.311172",1725,123,210
1768061833,2026-01-10T16:17:13Z,N503SP,"42.04184,-71.311882",1750,121,210
1768061836,2026-01-10T16:17:16Z,N503SP,"42.040695,-71.312752",1825,117,209
1768061838,2026-01-10T16:17:18Z,N503SP,"42.039417,-71.313728",1875,113,209
1768061841,2026-01-10T16:17:21Z,N503SP,"42.038223,-71.314629",1950,110,209
1768061843,2026-01-10T16:17:23Z,N503SP,"42.037354,-71.315315",1975,109,209
1768061845,2026-01-10T16:17:25Z,N503SP,"42.036346,-71.316025",2025,107,209
1768061847,2026-01-10T16:17:27Z,N503SP,"42.035477,-71.31675",2075,104,209
1768061849,2026-01-10T16:17:29Z,N503SP,"42.034607,-71.317375",2100,102,209
1768061851,2026-01-10T16:17:31Z,N503SP,"42.033783,-71.318001",2150,101,208
1768061858,2026-01-10T16:17:38Z,N503SP,"42.030991,-71.320045",2250,98,209
1768061865,2026-01-10T16:17:45Z,N503SP,"42.028244,-71.32209",2375,94,208
1768061874,2026-01-10T16:17:54Z,N503SP,"42.024895,-71.324455",2500,97,206
1768061881,2026-01-10T16:18:01Z,N503SP,"42.02211,-71.326424",2575,99,208
1768061883,2026-01-10T16:18:03Z,N503SP,"42.021168,-71.327141",2600,98,209
1768061885,2026-01-10T16:18:05Z,N503SP,"42.020145,-71.327972",2625,98,209
1768061890,2026-01-10T16:18:10Z,N503SP,"42.018265,-71.3293",2700,97,208
1768061892,2026-01-10T16:18:12Z,N503SP,"42.017441,-71.329857",2725,98,207
1768061894,2026-01-10T16:18:14Z,N503SP,"42.016617,-71.330421",2750,99,206
1768061896,2026-01-10T16:18:16Z,N503SP,"42.016003,-71.330841",2750,100,205
1768061898,2026-01-10T16:18:18Z,N503SP,"42.01535,-71.33123",2775,100,205
1768061900,2026-01-10T16:18:20Z,N503SP,"42.014145,-71.331978",2825,98,205
1768061902,2026-01-10T16:18:22Z,N503SP,"42.013321,-71.332542",2850,97,205
1768061905,2026-01-10T16:18:25Z,N503SP,"42.012497,-71.333046",2875,96,205
1768061907,2026-01-10T16:18:27Z,N503SP,"42.011486,-71.333656",2925,95,205
1768061913,2026-01-10T16:18:33Z,N503SP,"42.009064,-71.335251",3025,93,205
1768061920,2026-01-10T16:18:40Z,N503SP,"42.006317,-71.336975",3125,90,205
1768061927,2026-01-10T16:18:47Z,N503SP,"42.003525,-71.338722",3225,91,204
1768061934,2026-01-10T16:18:54Z,N503SP,"42.000965,-71.340294",3250,97,204
1768061941,2026-01-10T16:19:01Z,N503SP,"41.99794,-71.342278",3275,105,207
1768061947,2026-01-10T16:19:07Z,N503SP,"41.995102,-71.344337",3275,110,209
1768061950,2026-01-10T16:19:10Z,N503SP,"41.994122,-71.345085",3275,109,210
1768061952,2026-01-10T16:19:12Z,N503SP,"41.992958,-71.346046",3250,110,212
1768061954,2026-01-10T16:19:14Z,N503SP,"41.992119,-71.346809",3250,110,215
1768061956,2026-01-10T16:19:16Z,N503SP,"41.99147,-71.347511",3225,111,216
1768061958,2026-01-10T16:19:18Z,N503SP,"41.990387,-71.348648",3225,111,218
1768061960,2026-01-10T16:19:20Z,N503SP,"41.9897,-71.349457",3225,111,221
1768061963,2026-01-10T16:19:23Z,N503SP,"41.988861,-71.350456",3200,111,222
1768061965,2026-01-10T16:19:25Z,N503SP,"41.987778,-71.35183",3200,112,223
1768061968,2026-01-10T16:19:28Z,N503SP,"41.987045,-71.352753",3175,111,222
1768061970,2026-01-10T16:19:30Z,N503SP,"41.986023,-71.353905",3175,110,219
1768061972,2026-01-10T16:19:32Z,N503SP,"41.98526,-71.354706",3175,109,215
1768061974,2026-01-10T16:19:34Z,N503SP,"41.984394,-71.355438",3175,108,212
1768061977,2026-01-10T16:19:37Z,N503SP,"41.983292,-71.356262",3175,107,207
1768061979,2026-01-10T16:19:39Z,N503SP,"41.982193,-71.356949",3175,107,202
1768061981,2026-01-10T16:19:41Z,N503SP,"41.981228,-71.357414",3175,107,196
1768061983,2026-01-10T16:19:43Z,N503SP,"41.98027,-71.357697",3150,108,190
1768061985,2026-01-10T16:19:45Z,N503SP,"41.979134,-71.357864",3125,110,183
1768061987,2026-01-10T16:19:47Z,N503SP,"41.977936,-71.357826",3075,112,177
1768061990,2026-01-10T16:19:50Z,N503SP,"41.976757,-71.357674",3050,114,171
1768061992,2026-01-10T16:19:52Z,N503SP,"41.975464,-71.357323",3025,114,166
1768061994,2026-01-10T16:19:54Z,N503SP,"41.974476,-71.356903",3025,113,160
1768061996,2026-01-10T16:19:56Z,N503SP,"41.973358,-71.356262",3025,110,155
1768061998,2026-01-10T16:19:58Z,N503SP,"41.972443,-71.355637",3050,106,151
1768062001,2026-01-10T16:20:01Z,N503SP,"41.971619,-71.35495",3075,100,146
1768062003,2026-01-10T16:20:03Z,N503SP,"41.970707,-71.354027",3125,96,141
1768062006,2026-01-10T16:20:06Z,N503SP,"41.969879,-71.353081",3150,93,136
1768062008,2026-01-10T16:20:08Z,N503SP,"41.969193,-71.352203",3150,92,134
1768062010,2026-01-10T16:20:10Z,N503SP,"41.968597,-71.351273",3150,92,132
1768062012,2026-01-10T16:20:12Z,N503SP,"41.968098,-71.350517",3150,91,130
1768062014,2026-01-10T16:20:14Z,N503SP,"41.967499,-71.349525",3175,91,128
1768062017,2026-01-10T16:20:17Z,N503SP,"41.966858,-71.348396",3150,91,126
1768062019,2026-01-10T16:20:19Z,N503SP,"41.96619,-71.347198",3150,91,126
1768062021,2026-01-10T16:20:21Z,N503SP,"41.965714,-71.346275",3150,92,124
1768062024,2026-01-10T16:20:24Z,N503SP,"41.965118,-71.345024",3150,91,122
1768062026,2026-01-10T16:20:26Z,N503SP,"41.964615,-71.343964",3150,92,121
1768062028,2026-01-10T16:20:28Z,N503SP,"41.963974,-71.34259",3150,92,121
1768062031,2026-01-10T16:20:31Z,N503SP,"41.96347,-71.341408",3150,92,121
1768062033,2026-01-10T16:20:33Z,N503SP,"41.962978,-71.340424",3175,92,122
1768062035,2026-01-10T16:20:35Z,N503SP,"41.962555,-71.33947",3175,91,122
1768062038,2026-01-10T16:20:38Z,N503SP,"41.961914,-71.338158",3175,90,123
1768062040,2026-01-10T16:20:40Z,N503SP,"41.961441,-71.337166",3175,90,124
1768062042,2026-01-10T16:20:42Z,N503SP,"41.960976,-71.336334",3175,91,125
1768062044,2026-01-10T16:20:44Z,N503SP,"41.960323,-71.335121",3175,90,126
1768062047,2026-01-10T16:20:47Z,N503SP,"41.959808,-71.334229",3175,91,126
1768062049,2026-01-10T16:20:49Z,N503SP,"41.959209,-71.333145",3175,91,125
1768062052,2026-01-10T16:20:52Z,N503SP,"41.958557,-71.331673",3175,91,120
1768062054,2026-01-10T16:20:54Z,N503SP,"41.958069,-71.330421",3150,93,115
1768062056,2026-01-10T16:20:56Z,N503SP,"41.957748,-71.3293",3150,92,108
1768062058,2026-01-10T16:20:58Z,N503SP,"41.957474,-71.327988",3150,92,104
1768062061,2026-01-10T16:21:01Z,N503SP,"41.957298,-71.32682",3175,91,99
1768062063,2026-01-10T16:21:03Z,N503SP,"41.957245,-71.325615",3175,90,94
1768062065,2026-01-10T16:21:05Z,N503SP,"41.957253,-71.324585",3200,88,88
1768062067,2026-01-10T16:21:07Z,N503SP,"41.957336,-71.323242",3225,87,84
1768062069,2026-01-10T16:21:09Z,N503SP,"41.957439,-71.322159",3225,85,82
1768062071,2026-01-10T16:21:11Z,N503SP,"41.957577,-71.321068",3250,85,80
1768062074,2026-01-10T16:21:14Z,N503SP,"41.957703,-71.320122",3250,85,80
1768062076,2026-01-10T16:21:16Z,N503SP,"41.95784,-71.318748",3250,85,81
1768062078,2026-01-10T16:21:18Z,N503SP,"41.957977,-71.317436",3225,87,82
1768062080,2026-01-10T16:21:20Z,N503SP,"41.958115,-71.316254",3225,90,83
1768062083,2026-01-10T16:21:23Z,N503SP,"41.958183,-71.314812",3200,92,85
1768062085,2026-01-10T16:21:25Z,N503SP,"41.958252,-71.313507",3175,94,85
1768062087,2026-01-10T16:21:27Z,N503SP,"41.958298,-71.312317",3175,95,87
1768062090,2026-01-10T16:21:30Z,N503SP,"41.958344,-71.310822",3175,94,88
1768062092,2026-01-10T16:21:32Z,N503SP,"41.95837,-71.3097",3200,92,90
1768062094,2026-01-10T16:21:34Z,N503SP,"41.958344,-71.30851",3200,91,91
1768062096,2026-01-10T16:21:36Z,N503SP,"41.958324,-71.307335",3225,89,91
1768062099,2026-01-10T16:21:39Z,N503SP,"41.958252,-71.305763",3225,88,92
1768062101,2026-01-10T16:21:41Z,N503SP,"41.958252,-71.304642",3225,88,91
1768062103,2026-01-10T16:21:43Z,N503SP,"41.958229,-71.303635",3225,88,91
1768062105,2026-01-10T16:21:45Z,N503SP,"41.958229,-71.302162",3225,90,90
1768062108,2026-01-10T16:21:48Z,N503SP,"41.958206,-71.300896",3225,91,90
1768062110,2026-01-10T16:21:50Z,N503SP,"41.958183,-71.299545",3200,93,91
1768062112,2026-01-10T16:21:52Z,N503SP,"41.958138,-71.298073",3175,95,93
1768062115,2026-01-10T16:21:55Z,N503SP,"41.958023,-71.296715",3175,96,95
1768062117,2026-01-10T16:21:57Z,N503SP,"41.957932,-71.295525",3175,96,98
1768062119,2026-01-10T16:21:59Z,N503SP,"41.957748,-71.294464",3175,94,102
1768062121,2026-01-10T16:22:01Z,N503SP,"41.957474,-71.293152",3200,92,106
1768062123,2026-01-10T16:22:03Z,N503SP,"41.957207,-71.292137",3200,91,110
1768062125,2026-01-10T16:22:05Z,N503SP,"41.956787,-71.290733",3200,90,112
1768062127,2026-01-10T16:22:07Z,N503SP,"41.956463,-71.289711",3200,90,112
1768062130,2026-01-10T16:22:10Z,N503SP,"41.956089,-71.2883",3225,90,110
1768062132,2026-01-10T16:22:12Z,N503SP,"41.955826,-71.287285",3225,90,108
1768062135,2026-01-10T16:22:15Z,N503SP,"41.955532,-71.285942",3225,91,105
1768062137,2026-01-10T16:22:17Z,N503SP,"41.95525,-71.284409",3225,91,102
1768062140,2026-01-10T16:22:20Z,N503SP,"41.955112,-71.283195",3225,92,98
1768062142,2026-01-10T16:22:22Z,N503SP,"41.954971,-71.281853",3200,92,96
1768062144,2026-01-10T16:22:24Z,N503SP,"41.954865,-71.28067",3200,92,94
1768062146,2026-01-10T16:22:26Z,N503SP,"41.954865,-71.279488",3200,92,90
1768062148,2026-01-10T16:22:28Z,N503SP,"41.95488,-71.278214",3200,92,88
1768062150,2026-01-10T16:22:30Z,N503SP,"41.954926,-71.277061",3200,92,85
1768062152,2026-01-10T16:22:32Z,N503SP,"41.955002,-71.275864",3200,92,82
1768062155,2026-01-10T16:22:35Z,N503SP,"41.955139,-71.274551",3200,93,80
1768062157,2026-01-10T16:22:37Z,N503SP,"41.955368,-71.273117",3200,93,79
